transcript_id	length	gene_name	counts
ENST00000246151.8	636	PITHD1	359
ENST00000308488.10	4326	RSF1	359
ENST00000220592.9	2580	AGO2	359
ENST00000334344.10	5508	ARID2	359
ENST00000337537.7	1404	PPP2R5E	358.9
ENST00000260746.5	549	ARL3	358.5
ENST00000242059.9	1245	SCRN1	358.1
ENST00000283006.6	744	CENPH	358
ENST00000370397.7	2238	CHUK	358
ENST00000545712.6	753	MMAB	358
ENST00000377046.7	1542	KAT5	358
ENST00000395384.8	894	QPRT	358
ENST00000307897.9	1776	ZWILCH	358
ENST00000367651.3	813	CITED2	357.6
ENST00000301264.7	1365	DAPK3	357.6
ENST00000352482.8	663	TPD52L2	357.6
ENST00000371485.7	1395	CEP55	357.4
ENST00000249636.10	1956	PIAS1	357.2
ENST00000265565.9	3840	SCAP	357.2
ENST00000351004.7	1065	GNAI1	357.1
ENST00000263401.9	597	COMMD9	357
ENST00000325464.5	2634	MED16	357
ENST00000290429.10	1173	MCAT	357
ENST00000326764.9	2403	LENG8	357
ENST00000404537.5	5691	OBSL1	356.8
ENST00000610704.4	2016	ZNF282	356.6
ENST00000338008.9	4620	ZFYVE16	356
ENST00000307017.8	3129	USP38	356
ENST00000306875.8	1839	COG8	356
ENST00000305596.7	1026	CD2BP2	356
ENST00000368339.9	2667	YY1AP1	356
ENST00000366645.1	2178	EXOC8	355.7
ENST00000297156.3	891	CAMLG	355.5
ENST00000156084.8	1716	OTUD5	355.1
ENST00000300087.6	549	DCTN5	355
ENST00000376887.8	3978	ABCC4	355
ENST00000397124.5	981	MLST8	355
ENST00000317907.8	2532	TTC27	355
ENST00000375626.7	2220	MAGED4	355
ENST00000281543.5	2010	GUF1	354.5
ENST00000197268.12	1869	FAM234B	354.1
ENST00000218104.5	2238	ABCD1	354
ENST00000340611.8	2466	BRAT1	354
ENST00000367456.5	2082	TAB2	354
ENST00000347642.7	1425	RNF14	353.6
ENST00000224140.5	8034	SETX	353.3
ENST00000374720.7	1974	SLC44A1	353
ENST00000367545.7	10302	UTRN	353
ENST00000374274.7	489	SNX12	353
ENST00000457308.5	4161	DHX57	353
ENST00000264499.8	2148	BBS7	353
ENST00000356080.8	2121	ADD3	353
ENST00000262370.11	1731	MGRN1	352.2
ENST00000249442.10	792	MTX2	352
ENST00000369278.4	2385	UFL1	352
ENST00000548925.5	462	BLOC1S1	351.9
ENST00000324501.9	1404	PSEN1	351.9
ENST00000373479.8	1458	RNF8	351.8
ENST00000332065.9	1962	EXOC7	351.5
ENST00000297954.8	6894	WNK2	351.5
ENST00000336735.8	2385	SEL1L	351
ENST00000295119.8	981	NUP35	351
ENST00000371627.4	3501	TNKS2	351
ENST00000329994.6	1338	SLC52A2	351
ENST00000528896.6	6708	KIAA0100	351
ENST00000330062.7	1359	IDH2	351
ENST00000565488.5	1434	SLC25A24	350.6
ENST00000477703.5	213	SMIM4	350
ENST00000331923.8	2754	PAXBP1	350
ENST00000005257.6	621	RALA	350
ENST00000278483.7	594	C11orf73	350
ENST00000355943.7	1257	SLC25A46	350
ENST00000536226.1	2064	CRNKL1	350
ENST00000372899.5	5268	UBR2	350
ENST00000337198.9	1347	AZIN1	349.9
ENST00000253925.11	3609	PPFIA1	349.8
ENST00000202816.5	2556	ESF1	349.7
ENST00000263773.9	3054	FNBP4	349.5
ENST00000375687.8	4626	ASXL1	349.4
ENST00000221138.8	930	PPP2CB	349.3
ENST00000274400.9	1188	GTF2H2	349.1
ENST00000256578.7	2640	AMPD2	349
ENST00000331825.10	528	FTL	349
ENST00000309971.8	2097	GLE1	349
ENST00000296102.7	198	MRPL33	349
ENST00000585603.5	663	POP4	349
ENST00000405201.5	7545	NCOR2	348.9
ENST00000290921.10	1323	CTBP1	348.8
ENST00000296581.9	243	LSM6	348.6
ENST00000225308.12	1056	SLC25A39	348.2
ENST00000242783.10	2829	PKN1	348
ENST00000206542.8	1008	OSGEP	348
ENST00000402508.5	2532	FBXO11	348
ENST00000219479.6	564	NME4	347.9
ENST00000375528.8	3702	EHMT2	347.6
ENST00000357847.8	717	AIG1	347.1
ENST00000435064.5	1803	CPSF3L	347.1
ENST00000389629.8	2133	RTF1	347
ENST00000303434.8	1131	TRABD	347
ENST00000329967.10	528	SIVA1	347
ENST00000332435.9	381	ZNRD1	347
ENST00000327141.8	594	AES	347
ENST00000246785.7	1005	BCL2L12	346.4
ENST00000376335.7	1599	ZIC2	346.3
ENST00000261609.11	14505	HERC2	346.2
ENST00000253122.9	1908	SLC6A8	346.1
ENST00000355472.9	1731	GRK6	346
ENST00000320330.7	765	PAGR1	346
ENST00000261407.8	1464	LPCAT3	345.8
ENST00000375661.5	288	LSM2	345.6
ENST00000265498.5	444	MGST2	345
ENST00000256433.4	249	IER3IP1	345
ENST00000588705.1	249	RP11-49K24.6	345
ENST00000268150.12	1164	MFGE8	345
ENST00000366510.3	1290	SCCPDH	344.9
ENST00000320631.7	1605	EHD1	344.3
ENST00000317096.8	1140	PARL	344.2
ENST00000378045.4	468	FUNDC1	344
ENST00000335686.9	1131	SERPINB6	344
ENST00000206595.10	2121	G2E3	343.9
ENST00000359429.10	687	RPE	343.7
ENST00000356521.8	1188	CBWD1	343.3
ENST00000310326.8	1413	NSUN5	343.1
ENST00000316024.9	1647	WRAP53	343
ENST00000261783.3	1065	ARG2	343
ENST00000405938.5	2514	TFIP11	343
ENST00000315144.14	1473	FLAD1	343
ENST00000321169.9	1737	HACL1	343
ENST00000312912.9	3966	KDM3A	343
ENST00000330387.10	1563	CREB3L2	343
ENST00000210060.11	1110	DHPS	342.8
ENST00000247026.9	1677	NSRP1	342.7
ENST00000263280.10	2262	STRN4	342.4
ENST00000374212.4	573	SLC31A1	342.4
ENST00000286031.10	2562	C1orf112	342.2
ENST00000519948.3	294	ATXN7L3B	342
ENST00000358823.6	4437	CAMSAP2	342
ENST00000368455.8	1611	HSF2	342
ENST00000368305.8	378	LAMTOR2	342
ENST00000369329.7	1821	MAP3K7	341.9
ENST00000311893.13	504	ISCU	341.9
ENST00000219343.10	1548	SLC7A6	341.8
ENST00000258418.9	1026	CAB39	341.7
ENST00000357443.2	3012	MOV10	341.7
ENST00000340370.10	6330	DOCK7	341.5
ENST00000369558.5	3633	HIPK1	341.5
ENST00000541961.5	2214	DPP3	341.5
ENST00000340473.7	750	GTF2F2	341.4
ENST00000352251.7	2835	PROSER1	341
ENST00000367249.8	918	CYB5R1	341
ENST00000218147.11	5136	BCORL1	341
ENST00000279281.7	2349	VPS51	341
ENST00000327158.4	585	TIMM22	341
ENST00000222567.5	1017	TWISTNB	341
ENST00000083182.7	1758	APPBP2	341
ENST00000328257.12	1161	PPME1	341
ENST00000216367.9	1584	POLE2	340.9
ENST00000401878.7	3513	RBM33	340.9
ENST00000025301.3	5706	AKAP11	340.7
ENST00000360338.3	1689	ZNF460	340.4
ENST00000332859.10	312	SUMO3	340.3
ENST00000443387.2	879	ZNF146	340.3
ENST00000296933.10	1590	FBXW11	340.3
ENST00000371538.4	696	COA7	340
ENST00000304916.3	933	FAM84B	339.9
ENST00000222644.9	1623	MPP6	339.2
ENST00000353617.6	1122	ARFIP1	339
ENST00000245615.5	1419	MBOAT7	339
ENST00000357720.8	1980	TRMT1	339
ENST00000261600.10	1974	THOC1	339
ENST00000258398.8	3600	TTLL4	339
ENST00000306442.4	639	PPIC	339
ENST00000368090.3	1272	PIGM	339
ENST00000242872.7	810	CENPK	339
ENST00000259199.8	1188	CBWD2	338.8
ENST00000377710.9	1035	MGME1	338.8
ENST00000271843.8	441	JTB	338.8
ENST00000521604.6	906	TCEA1	338.4
ENST00000356401.8	1482	ARIH2	338.4
ENST00000219066.5	939	NTHL1	338.1
ENST00000215574.8	711	CDC34	338
ENST00000254803.3	1440	UTP3	338
ENST00000265109.7	2943	RAI14	338
ENST00000268261.8	741	PMM2	338
ENST00000233057.8	1656	EIF2AK2	338
ENST00000366977.7	846	NSL1	338
ENST00000228495.10	942	KCTD10	338
ENST00000303622.13	2190	MARK3	337.6
ENST00000405510.5	2154	SUN2	337.4
ENST00000222673.5	3072	OGDH	337.4
ENST00000361428.2	6840	ZNF318	337
ENST00000308683.2	1434	ZNF622	337
ENST00000371917.4	5358	ARFGEF2	336.9
ENST00000398864.7	1554	AEBP2	336.8
ENST00000396060.6	330	GTF2A2	336
ENST00000222572.7	1065	PON2	336
ENST00000474879.6	2124	LMF2	336
ENST00000300574.2	915	CRK	336
ENST00000239690.8	1752	NUDCD1	335.4
ENST00000355841.6	1374	PDLIM7	335.2
ENST00000389301.7	4368	FANCA	335.2
ENST00000397843.6	4635	ARHGEF12	335
ENST00000296805.7	2340	GFM2	335
ENST00000275053.8	3732	MMS22L	335
ENST00000359003.6	6192	NCOA6	335
ENST00000258169.8	483	MPHOSPH6	335
ENST00000274364.10	4728	IQGAP2	335
ENST00000376597.8	2169	CEP78	335
ENST00000382871.3	4134	ZMYM2	334.7
ENST00000372025.4	744	TMEM69	334.5
ENST00000215980.9	543	CENPM	334.3
ENST00000264230.4	2097	NOA1	334
ENST00000355451.7	1086	NUDCD3	334
ENST00000376630.4	1077	HLA-E	333.9
ENST00000471181.6	5655	BRCA1	333.9
ENST00000346183.7	3228	NFATC3	333.6
ENST00000350026.9	6711	ARID1B	333.2
ENST00000298310.9	3231	NEMF	333
ENST00000225729.7	1095	DRG2	333
ENST00000618156.4	618	PPP1R2	332.9
ENST00000290846.8	1266	TRMU	332.6
ENST00000358664.8	483	MAX	332.3
ENST00000361924.6	6693	GOLGA4	332.2
ENST00000358731.8	7875	BDP1	332.1
ENST00000543341.6	927	GTF2H3	332
ENST00000216484.6	1689	SPTLC2	332
ENST00000275517.7	759	CDCA5	332
ENST00000335647.9	1476	KATNA1	332
ENST00000265857.7	984	GET4	332
ENST00000361138.6	3306	SMC5	332
ENST00000361288.8	636	TAF11	332
ENST00000366661.8	2583	TTC13	332
ENST00000345122.7	4509	ARHGAP5	331.8
ENST00000274813.3	2253	MUT	331.8
ENST00000244745.2	1425	SOX4	331.6
ENST00000315872.10	4167	ROCK2	331.4
ENST00000613102.4	2094	GGNBP2	331
ENST00000453153.6	2544	FASTKD1	331
ENST00000358595.9	2370	ARNT	331
ENST00000314759.5	1239	SKA3	331
ENST00000263461.10	3675	WDR11	330.8
ENST00000287916.8	735	CLDN12	330
ENST00000317025.12	4314	WHSC1L1	330
ENST00000233099.5	6216	HEATR5B	330
ENST00000361346.5	1869	FOXJ3	330
ENST00000285896.10	879	CNOT8	330
ENST00000334660.9	588	CHP1	330
ENST00000352645.4	2934	ZC3H7B	330
ENST00000316788.11	582	AP3S1	329.9
ENST00000265724.7	3843	ABCB1	329.8
ENST00000334444.10	4314	ABCC5	329.7
ENST00000330560.7	3072	CDCA2	329.2
ENST00000221859.8	378	POLR2I	329.1
ENST00000379391.7	1116	NEMP1	329.1
ENST00000375749.7	1167	POFUT1	329
ENST00000249822.8	339	ARPP19	329
ENST00000355893.9	807	MLF1	329
ENST00000372431.7	1482	PLTP	329
ENST00000389063.2	1263	DCP2	329
ENST00000337623.7	3615	EDRF1	329
ENST00000360943.9	1065	UBE2Z	328.6
ENST00000262890.7	696	PAFAH1B3	328.6
ENST00000378617.3	3270	PIGO	328.3
ENST00000352732.9	1278	ABHD2	328.1
ENST00000366971.8	1668	FLVCR1	328
ENST00000276202.8	6222	DOCK11	328
ENST00000397572.4	312	MYCBP	328
ENST00000401088.8	459	SZRD1	328
ENST00000411767.6	7458	PTPN13	328
ENST00000378509.8	996	SLC35B4	328
ENST00000286298.4	2220	SLC26A2	328
ENST00000357311.7	2067	SRPK2	328
ENST00000334598.11	579	INO80C	328
ENST00000251871.7	1956	MED17	327.9
ENST00000259569.5	3318	RANBP6	327.7
ENST00000219204.7	492	ARL2BP	327.6
ENST00000322349.12	4236	EEA1	327.5
ENST00000255305.10	3456	XPO4	327.4
ENST00000610020.1	1839	RPAP2	327.3
ENST00000258742.9	1272	NUPL2	327.1
ENST00000491415.6	2271	DIEXF	327
ENST00000348849.7	1221	RBMS1	327
ENST00000317126.8	1074	ASCC1	327
ENST00000377524.7	1623	STAM	327
ENST00000412770.6	2646	PPP6R1	327
ENST00000373218.4	363	EIF4EBP2	327
ENST00000230354.10	1020	TBP	326.9
ENST00000383202.6	3777	STAG1	326.8
ENST00000426398.2	1596	PTBP2	326.5
ENST00000309863.10	5055	GCC2	326.4
ENST00000389902.7	2772	RNF216	326.2
ENST00000245680.6	1572	SLC35F5	326
ENST00000317582.9	1458	BCL2L13	326
ENST00000289119.6	1230	ABHD3	326
ENST00000333725.9	2121	TCF12	326
ENST00000040877.1	4866	TARBP1	326
ENST00000261263.4	678	RAB21	326
ENST00000266025.3	1056	TMEM115	326
ENST00000258405.8	1197	SERPINE2	325.9
ENST00000260762.10	2415	EXOC6	325.9
ENST00000202834.11	363	TMEM230	325.8
ENST00000333651.10	954	HMG20B	325.3
ENST00000375203.7	2112	ATF6B	325.1
ENST00000216286.9	4128	NID2	325.1
ENST00000232888.6	1428	RRP9	325
ENST00000342203.7	1845	SSX2IP	325
ENST00000361580.6	2379	KIFAP3	325
ENST00000357681.9	3618	ATP2B4	325
ENST00000303071.9	1701	DONSON	324.8
ENST00000320848.6	384	MRFAP1L1	324.8
ENST00000240316.4	1731	COIL	324.7
ENST00000434748.2	3138	FBRSL1	324.5
ENST00000216756.10	639	CINP	324.1
ENST00000367590.8	2091	XPR1	324
ENST00000375946.8	2637	MASTL	324
ENST00000330317.6	1239	WDR4	324
ENST00000314787.7	987	PINX1	324
ENST00000327680.6	1740	PARPBP	323.9
ENST00000337777.7	1890	PLS1	323.6
ENST00000288071.10	1440	DDX19B	323.3
ENST00000383820.9	1056	RPUSD3	323.2
ENST00000271732.7	858	GOLPH3L	323
ENST00000316423.10	1485	UGDH	323
ENST00000179259.5	813	TIGAR	323
ENST00000361568.6	927	PPT2	322.7
ENST00000379440.8	762	PRNP	322.6
ENST00000276692.10	894	TATDN1	322.6
ENST00000340990.9	1128	ADIPOR1	322.1
ENST00000248054.9	3393	SIN3B	322.1
ENST00000275233.11	5052	SHPRH	322
ENST00000317502.10	1005	MTG1	321.9
ENST00000315870.9	1257	ING3	321.9
ENST00000262067.4	615	TSPAN13	321
ENST00000375631.4	1248	NEU1	321
ENST00000416274.6	1041	E2F5	321
ENST00000326793.10	2337	ACAP2	321
ENST00000358679.3	918	SLAIN1	321
ENST00000374135.8	933	GPN2	320.7
ENST00000395799.7	5889	TNRC6A	320.6
ENST00000369977.7	3858	MYO6	320.2
ENST00000294489.10	717	PDPN	320.2
ENST00000541212.5	672	PSMD9	320
ENST00000310301.8	2565	VPS41	320
ENST00000319223.8	1287	LRRC42	320
ENST00000359114.8	642	NOL12	320
ENST00000317135.12	2298	LRCH2	320
ENST00000338244.5	1953	SLC23A2	320
ENST00000375429.7	1143	NELFE	319.9
ENST00000261249.6	1530	TRMT5	319.6
ENST00000398514.7	1713	DPYSL3	319.2
ENST00000344035.10	504	PTP4A2	319.1
ENST00000339450.9	2715	ERMP1	319
ENST00000223369.2	597	YKT6	319
ENST00000376980.7	1665	DNAJC1	319
ENST00000251089.6	2013	ANGEL1	319
ENST00000264657.9	2313	STAT3	319
ENST00000297792.9	1773	KDM1B	319
ENST00000430969.5	8907	TNRC18	319
ENST00000268035.10	4104	IGF1R	318.9
ENST00000302262.7	2859	GAA	318.7
ENST00000378886.6	2643	MCM8	318.2
ENST00000389834.8	1668	TMEM87A	318.2
ENST00000229314.9	417	GOLT1B	318.2
ENST00000344949.9	2055	TBC1D23	318.1
ENST00000307227.9	1299	SUCLG2	318
ENST00000355849.9	1041	KHDRBS3	318
ENST00000358368.4	2568	XAB2	318
ENST00000339486.7	1560	RIOK3	318
ENST00000287218.8	684	ZFAND3	317.9
ENST00000485303.5	1650	PVRL3	317.9
ENST00000382891.9	4098	WHSC1	317.5
ENST00000358056.7	429	GMFB	317.2
ENST00000446526.7	1158	PRPSAP1	317.1
ENST00000281405.8	3513	WDR35	317.1
ENST00000291565.8	939	PDXK	317
ENST00000263795.10	1881	WDR76	317
ENST00000328379.5	423	PTRHD1	317
ENST00000014930.8	570	HEBP1	317
ENST00000305632.9	1344	TBL2	316.8
ENST00000025008.9	4785	RB1CC1	316.4
ENST00000372114.3	762	TP53RK	316.3
ENST00000226760.5	2673	WFS1	316
ENST00000276590.4	867	LACTB2	316
ENST00000376958.4	1323	GPR180	316
ENST00000328024.10	657	RAB11B	316
ENST00000292823.6	1104	PCYT1A	316
ENST00000442241.8	1458	NLE1	316
ENST00000304895.8	1956	GUSB	315.9
ENST00000355703.3	6105	PCNXL3	315.8
ENST00000278856.8	1158	WDR74	315.6
ENST00000355765.10	2010	PRPF39	315.6
ENST00000219837.11	1377	KNOP1	315.2
ENST00000381031.7	1410	TTC38	315
ENST00000367466.3	2250	PLA2G4A	315
ENST00000238788.13	2070	TMEM214	315
ENST00000252725.9	1119	ARPC1B	315
ENST00000246535.3	1077	PDCD2L	314.9
ENST00000528838.5	1590	HSF1	314.9
ENST00000255977.6	1449	MKRN1	314.3
ENST00000354588.7	792	LBHD1	314.3
ENST00000373647.8	3210	RABGAP1	314.2
ENST00000399138.4	1185	ALKBH5	314.1
ENST00000311151.9	1719	DPYSL2	314
ENST00000336909.9	2757	IL6ST	314
ENST00000320316.7	1212	PHF23	314
ENST00000158771.8	720	DERL2	314
ENST00000204566.6	927	SPG21	314
ENST00000445902.2	2172	VPS52	314
ENST00000263805.8	5652	ZNF106	313.8
ENST00000005340.9	2211	DVL2	313.4
ENST00000371320.7	1167	SSBP3	313.3
ENST00000306796.9	1422	DUS1L	313
ENST00000476287.3	2733	FAM120B	312.9
ENST00000439977.6	1176	HERPUD1	312.9
ENST00000368226.8	4323	PTPRK	312.6
ENST00000319449.8	2127	RUFY1	312.6
ENST00000334955.12	2541	RSBN1L	312.4
ENST00000304543.9	2418	ZFX	312.2
ENST00000373264.4	1119	CDK9	312
ENST00000403766.7	1035	UBAC2	312
ENST00000376836.7	588	COMMD3	312
ENST00000297857.3	2622	ZHX1	311.5
ENST00000346134.11	2685	EXOC1	311.1
ENST00000367843.7	2643	DCAF6	311
ENST00000376736.5	468	RFK	311
ENST00000290130.3	702	MIS18A	311
ENST00000262887.9	1902	XRCC1	311
ENST00000264228.8	957	SRD5A3	311
ENST00000336617.7	939	RNASEH2B	311
ENST00000299608.6	1365	TMX3	311
ENST00000262962.11	972	CCDC94	311
ENST00000327155.9	2694	RBBP8	311
ENST00000360150.8	1134	ERGIC2	311
ENST00000361528.8	1920	CNOT4	310.5
ENST00000531044.5	2547	NCAM1	310.3
ENST00000379540.7	3363	NFX1	310
ENST00000376327.5	459	PLP2	310
ENST00000367874.4	1008	TADA1	310
ENST00000338758.11	1095	PARVB	310
ENST00000381571.5	552	COMMD8	310
ENST00000316626.5	1302	GSK3B	310
ENST00000326266.12	1026	THOC6	310
ENST00000354785.8	7434	FN1	310
ENST00000368321.7	1845	KIAA0907	309.9
ENST00000360586.7	3390	WDHD1	309.4
ENST00000330137.11	366	SKA2	309
ENST00000221233.8	708	EXOSC5	309
ENST00000379097.7	675	TPD52	308.7
ENST00000342782.3	1155	DUSP9	308.5
ENST00000282388.3	1485	ZFP36L2	308.4
ENST00000370010.6	3318	SENP6	308.3
ENST00000341356.9	1470	CORO1B	308
ENST00000376810.5	1017	UBIAD1	308
ENST00000256997.7	1272	ACP2	308
ENST00000334463.3	3753	ERCC6L	308
ENST00000296658.3	738	CMBL	308
ENST00000380821.7	1236	SNAPC3	308
ENST00000254624.9	2466	EFR3A	308
ENST00000307602.8	2157	HOOK3	308
ENST00000341541.7	678	THYN1	307.8
ENST00000623385.3	1512	TRIM39-RPP21	307.6
ENST00000373542.8	3672	PHKA1	307.2
ENST00000316586.8	1281	STK25	307
ENST00000551765.5	411	GATC	307
ENST00000222307.8	531	KXD1	307
ENST00000371217.9	1824	TCTN3	307
ENST00000060969.5	624	SIKE1	306.6
ENST00000272233.5	591	RHOB	306.3
ENST00000274311.2	1158	PELO	306
ENST00000306917.4	1884	FEM1B	306
ENST00000399788.6	5073	KDM5A	305.9
ENST00000397238.6	2736	AGAP3	305.7
ENST00000255631.9	1080	HSPBP1	305.5
ENST00000216951.6	1425	GSS	305
ENST00000433060.2	2871	AMOTL1	305
ENST00000299163.6	1050	HIF1AN	305
ENST00000333781.9	525	WRB	305
ENST00000456935.6	3036	MAN2B1	304.9
ENST00000356352.6	3819	UPF2	304.9
ENST00000324871.11	831	METTL1	304.7
ENST00000612223.4	3945	SYNRG	304.6
ENST00000272438.8	591	TEX261	304.5
ENST00000296220.5	2244	OSBPL11	304.2
ENST00000347136.10	1659	GPR107	304.1
ENST00000255174.2	879	OSER1	304
ENST00000359337.8	5517	PLXNB2	304
ENST00000251849.8	1947	RAF1	304
ENST00000379378.7	1242	E2F4	304
ENST00000333175.9	1227	TMEM259	304
ENST00000400521.6	1575	TXNRD2	303.6
ENST00000593135.5	2559	KIF18B	303.5
ENST00000282441.9	1515	YAP1	303.5
ENST00000335183.10	639	CDKN3	303.3
ENST00000345317.6	1080	SKAP2	303.1
ENST00000411948.6	357	COX20	303
ENST00000374266.5	405	ZNF593	303
ENST00000312475.4	840	MRPL46	303
ENST00000262482.10	1053	RNF167	303
ENST00000342382.8	1596	DNAJC21	303
ENST00000381209.7	660	RPAIN	302.9
ENST00000311506.9	1137	METTL2A	302.1
ENST00000339754.9	828	NECAP1	302
ENST00000237380.11	537	MED28	302
ENST00000307365.3	699	DDIT4	302
ENST00000338366.5	375	TAF13	302
ENST00000261597.8	1929	NDC80	302
ENST00000358230.7	717	TMBIM4	302
ENST00000359759.8	5265	COL18A1	301.8
ENST00000037869.7	417	FAM136A	301.8
ENST00000317702.9	1341	TUBB6	301.6
ENST00000360971.6	2778	ENPP1	301.5
ENST00000389574.7	2109	SUN1	301.2
ENST00000321556.4	1746	PINK1	301.1
ENST00000460006.5	1338	CDS2	301.1
ENST00000407315.5	1734	THAP4	301
ENST00000353442.9	1473	LMBR1	301
ENST00000265689.8	1374	CHKA	301
ENST00000258105.7	339	MRPL53	301
ENST00000337768.9	1245	SUPT7L	301
ENST00000382745.8	2418	CLCN7	301
ENST00000458198.2	351	CDKN2AIPNL	301
ENST00000328046.8	1815	KLHL15	301
ENST00000518802.5	2082	RNF145	300.9
ENST00000378164.6	3600	TAF2	300.9
ENST00000336949.6	552	MID1IP1	300.6
ENST00000402038.7	2931	PARG	300.5
ENST00000296564.8	6801	ICE1	300.3
ENST00000377270.7	633	FXN	300.3
ENST00000391945.8	2283	ERCC2	300
ENST00000390658.2	711	EID2	300
ENST00000223336.10	441	COA1	300
ENST00000267068.5	1752	N4BP2L2	299.9
ENST00000406877.7	1365	CDCA7L	299.9
ENST00000339507.9	2079	PRMT7	299.9
ENST00000346299.9	1932	MTMR2	299.8
ENST00000309996.6	7173	SPTBN2	299.3
ENST00000344517.4	2217	ABCB10	299.1
ENST00000221114.7	573	DCTN6	299.1
ENST00000402686.7	2178	POMT1	299
ENST00000482587.5	396	TOR1AIP2	299
ENST00000316999.9	1323	SMAP1	299
ENST00000323563.7	1188	MRPS31	298.8
ENST00000371486.3	1977	CPT2	298.8
ENST00000302174.8	1053	NUDT9	298
ENST00000325089.7	2877	SLITRK5	298
ENST00000359933.5	6237	ATG2B	298
ENST00000295304.4	555	CHAC2	297.5
ENST00000262093.9	1272	FECH	297.1
ENST00000360380.7	3864	STIL	297.1
ENST00000410053.7	2727	CWC22	297
ENST00000393038.2	540	PTRH2	297
ENST00000253861.4	2925	EXOC4	297
ENST00000374385.9	900	UQCC1	296.9
ENST00000344420.9	1116	SLC35F6	296.8
ENST00000234198.8	987	DLX2	296.7
ENST00000367866.6	2301	POU2F1	296.5
ENST00000255499.2	1287	RNF128	296
ENST00000552951.5	558	C12orf45	296
ENST00000325599.12	1734	SHQ1	296
ENST00000369937.4	864	CUEDC2	296
ENST00000397752.7	4173	MET	296
ENST00000357500.4	492	POP5	296
ENST00000343289.9	1686	NT5C2	296
ENST00000359479.7	1650	SLC33A1	295.9
ENST00000326446.9	681	ARL6IP6	295.9
ENST00000308020.5	1464	PTDSS2	295.6
ENST00000261438.9	1038	KLF3	295.6
ENST00000291074.9	2013	VPS53	295.6
ENST00000162330.9	2613	BCAR1	295.3
ENST00000358935.2	837	MARCH5	295
ENST00000370902.7	588	EXOSC1	295
ENST00000361272.8	858	CNOT7	294.9
ENST00000319211.4	1278	F2R	294.8
ENST00000366514.4	1191	TFB2M	294.7
ENST00000330125.9	2958	EIF4ENIF1	294.7
ENST00000336430.11	1320	ACOT9	294.6
ENST00000309558.7	1890	SUSD5	294.2
ENST00000381280.4	1305	SMOC1	294
ENST00000361007.6	3087	MYO1C	293.6
ENST00000366690.4	657	RAB4A	293.4
ENST00000304191.3	357	FAM103A1	293.1
ENST00000592540.5	594	SPC24	293.1
ENST00000320849.8	1155	AAR2	293
ENST00000262265.9	873	PIH1D1	293
ENST00000246912.8	897	MLX	293
ENST00000204726.7	4497	GOLGA3	293
ENST00000525602.1	1278	CLP1	293
ENST00000604011.5	756	RNF103-CHMP3	292.4
ENST00000204517.10	1017	TFAP4	292.1
ENST00000303545.3	1995	RNF139	292
ENST00000305386.3	1344	MGAT2	292
ENST00000431828.5	2637	KANSL3	292
ENST00000260327.8	1401	CTDSPL2	292
ENST00000311086.8	558	BOD1	292
ENST00000196371.9	1563	OXCT1	292
ENST00000367001.4	1524	SLC30A1	292
ENST00000360359.4	3405	ANKS1A	291.9
ENST00000263208.5	3054	HIRA	291.8
ENST00000307138.10	6252	RALGAPA1	291.7
ENST00000348227.4	1005	WDR54	291.6
ENST00000318217.9	3021	MYO1D	291.6
ENST00000336219.3	726	CDCA4	291.5
ENST00000345125.7	1020	CTSB	291
ENST00000258201.8	3495	FHOD1	291
ENST00000355467.5	1704	ZNF512	291
ENST00000309424.7	1533	CD3EAP	291
ENST00000318130.12	2799	EDEM3	291
ENST00000333503.7	966	PGP	291
ENST00000434634.6	1137	WDR73	291
ENST00000604000.3	1014	LIX1L	291
ENST00000326232.13	1485	SLC37A3	290.9
ENST00000368575.3	612	RAB13	290.8
ENST00000376572.7	1905	KIAA2013	290.7
ENST00000284073.6	987	MSI2	290.2
ENST00000370152.7	1473	HIAT1	290.1
ENST00000252804.8	4440	PXDN	290
ENST00000316097.12	690	SCAMP4	289.9
ENST00000346618.7	1398	E2F3	289.9
ENST00000263629.8	2184	MTIF2	289.8
ENST00000261658.6	1353	BFAR	289.8
ENST00000280362.7	438	PTS	289.8
ENST00000239243.6	804	MSX2	289.7
ENST00000397977.7	2133	INTS10	289.6
ENST00000534064.5	2892	INTS4	289.4
ENST00000587424.2	849	SRSF8	289.4
ENST00000261499.8	615	B9D1	289.3
ENST00000430430.5	2616	ZBTB10	289.2
ENST00000302274.7	798	ELOVL6	289.1
ENST00000368300.8	1995	LMNA	289.1
ENST00000266085.6	636	TIMP3	289
ENST00000310958.10	2274	CCPG1	289
ENST00000372022.5	1086	SURF6	289
ENST00000341333.9	942	TEX264	289
ENST00000306306.7	774	REEP4	289
ENST00000261900.7	2181	CCNT1	289
ENST00000321027.7	2346	GCFC2	288.8
ENST00000392325.8	1035	WDR45B	288.8
ENST00000254942.7	1629	TERF2	288.7
ENST00000381151.3	2157	SLC5A3	288.6
ENST00000325795.7	462	ORMDL1	288.3
ENST00000225724.9	753	GOSR1	288
ENST00000393045.6	1887	PIAS3	288
ENST00000263856.8	669	CHMP3	288
ENST00000261681.8	2028	MPP5	288
ENST00000343632.8	1920	GGA1	288
ENST00000441788.6	1482	FZR1	288
ENST00000310340.9	2928	PIGG	288
ENST00000314400.9	1704	C3orf17	288
ENST00000253458.11	3654	GSE1	288
ENST00000361441.4	573	APOBEC3C	288
